Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
438,8.53E-04,-1.82E-12,-4.18E-03,0.00E+00
439,8.46E-04,0.00E+00,-6.66E-03,0.00E+00
440,8.49E-04,-5.91E-12,-3.46E-03,7.44E-03
441,8.55E-04,-4.55E-13,-3.45E-03,0.00E+00
442,8.48E-04,-6.37E-12,-3.45E-03,6.21E-03
443,8.55E-04,7.73E-12,-3.45E-03,0.00E+00
444,5.41E-04,0.00E+00,-3.60E-03,2.99E-01
445,5.58E-04,0.00E+00,-3.37E-03,2.75E-01
446,6.21E-04,0.00E+00,-3.66E-03,2.45E-01
447,6.29E-04,3.64E-12,-3.47E-03,2.29E-01
448,1.08E-04,-7.28E-12,-8.31E-04,4.48E-01
449,-1.06E-04,0.00E+00,-1.10E-03,4.66E-01
450,2.92E-04,0.00E+00,-1.01E-03,3.98E-01
451,3.04E-04,3.64E-12,-1.10E-03,4.06E-01
452,3.36E-04,-3.64E-12,-1.03E-03,3.86E-01
453,7.09E-04,-1.82E-12,-7.80E-04,9.02E-02
454,7.20E-04,0.00E+00,-7.84E-04,8.50E-02
455,7.11E-04,0.00E+00,-7.90E-04,8.98E-02
456,3.96E-04,-7.28E-12,-7.23E-04,3.17E-01
457,3.57E-04,0.00E+00,-5.86E-04,3.35E-01
458,3.31E-04,0.00E+00,-9.16E-04,3.85E-01
459,2.50E-04,0.00E+00,-6.85E-04,4.05E-01
460,-1.61E-04,0.00E+00,-7.73E-04,4.47E-01
461,3.78E-04,3.64E-12,-1.00E-03,3.49E-01
462,6.71E-04,-1.36E-12,-8.15E-04,1.20E-01
463,-1.10E-04,0.00E+00,-1.13E-03,4.63E-01
464,-6.56E-05,0.00E+00,-1.15E-03,4.65E-01
465,4.17E-04,-3.64E-12,-1.06E-03,3.27E-01
466,7.19E-04,-1.82E-12,-7.95E-04,8.52E-02
467,1.66E-04,0.00E+00,-1.35E-03,4.66E-01
468,7.09E-04,-7.28E-12,-1.09E-03,1.13E-01
469,8.81E-04,0.00E+00,-1.01E-03,3.63E-02
470,5.35E-04,-7.28E-12,-1.38E-03,2.76E-01
471,5.64E-04,1.82E-12,-1.32E-03,2.51E-01
472,4.79E-04,-5.46E-12,-1.36E-03,3.10E-01
473,3.44E-04,9.09E-13,-1.51E-03,3.94E-01
474,3.45E-04,-5.46E-12,-1.52E-03,3.94E-01
475,3.31E-04,-4.55E-12,-1.52E-03,4.01E-01
476,3.61E-04,-1.36E-12,-1.59E-03,3.91E-01
477,5.92E-04,0.00E+00,-1.16E-03,1.79E-01
478,5.67E-04,5.46E-12,-1.40E-03,2.53E-01
479,3.59E-04,-5.46E-12,-1.52E-03,3.84E-01
480,7.78E-04,7.28E-12,-1.26E-03,6.66E-02
481,8.35E-04,0.00E+00,-1.24E-03,4.28E-02
482,7.15E-04,0.00E+00,-1.19E-03,1.11E-01
483,5.96E-04,0.00E+00,-1.05E-03,1.82E-01
484,1.27E-04,0.00E+00,-1.55E-03,4.78E-01
485,-2.77E-05,-7.28E-12,-1.43E-03,4.73E-01
486,3.33E-04,-5.46E-12,-1.50E-03,4.01E-01
487,4.33E-04,3.64E-12,-1.80E-03,3.54E-01
488,3.99E-04,1.82E-12,-1.83E-03,3.79E-01
489,3.69E-04,0.00E+00,-1.53E-03,3.77E-01
490,5.83E-04,0.00E+00,-1.55E-03,2.04E-01
491,6.16E-04,0.00E+00,-1.69E-03,1.90E-01
492,8.51E-04,0.00E+00,-8.15E-04,4.75E-02
493,1.02E-03,-9.09E-13,-8.56E-04,7.12E-02
494,1.02E-03,0.00E+00,-8.46E-04,7.18E-02
495,7.32E-04,0.00E+00,-1.33E-03,1.04E-01
496,7.22E-04,3.64E-12,-1.53E-03,1.10E-01
497,8.22E-04,0.00E+00,-1.16E-03,4.44E-02
498,8.14E-04,0.00E+00,-1.61E-03,5.67E-02
499,7.25E-04,-3.64E-12,-1.61E-03,1.12E-01
500,8.00E-04,0.00E+00,-1.52E-03,5.79E-02
501,9.32E-04,0.00E+00,-1.56E-03,2.20E-02
502,9.38E-04,1.82E-12,-1.63E-03,2.01E-02
503,2.87E-04,0.00E+00,-2.06E-03,4.47E-01
504,3.19E-04,3.64E-12,-1.90E-03,4.23E-01
505,1.83E-04,0.00E+00,-1.98E-03,4.91E-01
506,-1.32E-04,0.00E+00,-1.18E-03,4.68E-01
507,4.45E-04,-1.82E-12,-1.87E-03,3.51E-01
508,4.35E-04,-1.09E-11,-1.84E-03,3.53E-01
509,1.68E-04,0.00E+00,-1.92E-03,4.94E-01
510,1.46E-04,0.00E+00,-2.04E-03,5.00E-01
511,8.90E-04,0.00E+00,-1.46E-03,2.33E-02
512,7.15E-04,0.00E+00,-1.75E-03,1.26E-01
513,8.25E-04,0.00E+00,-1.73E-03,5.56E-02
514,8.28E-04,0.00E+00,-1.34E-03,4.10E-02
515,1.75E-04,0.00E+00,-1.71E-03,4.61E-01
516,1.03E-03,-4.55E-13,-8.05E-04,7.42E-02
517,5.08E-04,1.82E-12,-1.82E-03,2.99E-01
518,7.05E-04,-1.82E-12,-1.92E-03,1.47E-01
519,3.21E-04,0.00E+00,-3.36E-03,4.39E-01
520,2.98E-04,7.28E-12,-3.30E-03,4.46E-01
521,2.79E-04,1.09E-11,-3.34E-03,4.44E-01
522,3.42E-04,0.00E+00,-3.33E-03,4.31E-01
523,6.60E-04,0.00E+00,-1.99E-03,1.84E-01
524,4.60E-04,-7.28E-12,-2.12E-03,3.51E-01
525,2.38E-04,0.00E+00,-2.74E-03,4.55E-01
526,3.37E-04,0.00E+00,-2.74E-03,4.30E-01
527,3.35E-04,0.00E+00,-2.75E-03,4.30E-01
528,1.03E-03,-3.64E-12,-5.71E-04,7.55E-02
529,2.77E-04,7.28E-12,-2.39E-03,4.40E-01
530,1.25E-04,7.28E-12,-2.41E-03,4.73E-01
531,1.12E-04,0.00E+00,-2.27E-03,4.91E-01
532,5.60E-05,0.00E+00,-3.68E-03,5.14E-01
533,2.43E-04,0.00E+00,-4.02E-03,4.44E-01
534,3.31E-05,-1.46E-11,-4.07E-03,4.73E-01
535,1.31E-04,0.00E+00,-1.98E-03,4.97E-01
536,-1.23E-04,-7.28E-12,-2.00E-03,4.97E-01
537,-6.87E-05,-1.82E-12,-1.84E-03,5.11E-01
538,9.73E-04,-3.64E-12,-1.82E-03,1.59E-02
539,9.82E-04,-1.82E-12,-1.78E-03,1.76E-02
540,8.10E-04,-3.64E-12,-1.84E-03,6.30E-02
541,8.52E-04,1.09E-11,-3.84E-03,0.00E+00
542,7.92E-04,0.00E+00,-3.84E-03,5.09E-02
543,8.12E-04,1.82E-12,-3.79E-03,4.47E-02
544,8.05E-04,3.64E-12,-3.88E-03,4.50E-02
545,4.18E-04,-7.28E-12,-3.91E-03,3.61E-01
546,5.47E-04,0.00E+00,-3.73E-03,2.96E-01
547,5.19E-04,-7.28E-12,-4.09E-03,2.98E-01
548,1.32E-04,0.00E+00,-3.19E-03,4.94E-01
549,6.58E-05,-4.55E-13,-3.66E-03,5.12E-01
550,5.51E-05,0.00E+00,-3.68E-03,5.14E-01
551,5.49E-05,-1.11E-11,-3.67E-03,5.14E-01
552,4.16E-04,-3.64E-12,-2.14E-03,3.81E-01
553,-5.84E-05,0.00E+00,-2.12E-03,5.03E-01
554,3.24E-04,0.00E+00,-2.70E-03,4.35E-01
555,4.01E-04,0.00E+00,-3.42E-03,3.98E-01
556,3.92E-04,0.00E+00,-2.77E-03,3.93E-01
557,3.51E-04,3.64E-12,-2.74E-03,4.20E-01
558,3.46E-04,3.64E-12,-2.77E-03,4.27E-01
559,3.43E-04,-3.64E-12,-3.25E-03,4.33E-01
560,4.15E-04,-3.64E-12,-3.31E-03,3.82E-01
561,7.03E-04,1.82E-12,-1.97E-03,1.50E-01
562,7.23E-04,1.82E-12,-2.01E-03,1.28E-01
563,-4.70E-05,-1.82E-12,-1.81E-03,5.10E-01
564,4.33E-04,7.28E-12,-2.19E-03,3.79E-01
565,8.50E-04,7.28E-12,-2.10E-03,0.00E+00
566,8.56E-04,0.00E+00,-1.98E-03,1.74E-02
567,8.45E-04,3.64E-12,-1.90E-03,3.74E-02
568,4.10E-04,0.00E+00,-2.38E-03,3.85E-01
569,3.60E-04,-7.28E-12,-2.20E-03,4.09E-01
570,2.18E-04,0.00E+00,-2.91E-03,4.66E-01
571,1.47E-05,0.00E+00,-2.76E-03,5.07E-01
572,-4.05E-05,-1.09E-11,-2.78E-03,5.09E-01
573,-1.49E-05,0.00E+00,-2.72E-03,5.10E-01
574,-1.36E-05,0.00E+00,-2.29E-03,4.98E-01
575,6.55E-04,-1.82E-12,-2.24E-03,1.84E-01
576,5.35E-04,-7.28E-12,-2.34E-03,2.80E-01
577,5.78E-04,0.00E+00,-2.18E-03,2.55E-01
578,5.92E-04,3.64E-12,-2.48E-03,2.38E-01
579,5.11E-04,0.00E+00,-2.53E-03,3.07E-01
580,5.98E-04,0.00E+00,-2.99E-03,2.47E-01
581,5.75E-04,0.00E+00,-3.23E-03,2.74E-01
582,4.73E-04,7.28E-12,-3.10E-03,3.46E-01
583,3.38E-04,0.00E+00,-2.50E-03,4.10E-01
584,6.38E-05,1.82E-12,-3.11E-03,5.09E-01
585,3.28E-04,-7.28E-12,-2.98E-03,4.16E-01
586,5.14E-05,0.00E+00,-3.14E-03,5.09E-01
587,6.06E-04,0.00E+00,-2.59E-03,2.37E-01
588,6.18E-04,0.00E+00,-2.81E-03,2.23E-01
589,3.84E-04,2.73E-12,-2.72E-03,4.00E-01
590,6.04E-04,1.46E-11,-2.89E-03,2.25E-01
591,6.83E-04,1.82E-12,-2.09E-03,1.67E-01
592,6.79E-04,0.00E+00,-2.19E-03,1.65E-01
593,7.31E-04,0.00E+00,-2.17E-03,1.19E-01
594,2.94E-04,-1.82E-12,-3.68E-03,4.65E-01
595,3.25E-04,1.82E-12,-3.67E-03,4.52E-01
596,3.14E-04,-1.82E-12,-3.56E-03,4.60E-01
597,2.84E-04,0.00E+00,-3.74E-03,4.69E-01
598,3.32E-04,-1.82E-12,-3.70E-03,4.48E-01
599,6.15E-04,0.00E+00,-2.37E-03,1.98E-01
600,-3.92E-05,-7.28E-12,-2.46E-03,4.79E-01
601,3.18E-05,0.00E+00,-3.12E-03,5.11E-01
602,7.21E-04,0.00E+00,-2.67E-03,1.29E-01
603,6.82E-04,0.00E+00,-2.54E-03,1.63E-01
604,7.52E-04,0.00E+00,-2.41E-03,7.75E-02
605,8.41E-04,7.28E-12,-2.50E-03,0.00E+00
606,8.46E-04,-6.37E-12,-3.44E-03,9.04E-03
607,7.45E-04,0.00E+00,-3.18E-03,1.07E-01
608,7.38E-04,-3.64E-12,-3.00E-03,1.11E-01
609,8.47E-04,-3.64E-12,-3.11E-03,0.00E+00
610,8.55E-04,0.00E+00,-3.43E-03,0.00E+00
611,8.43E-04,0.00E+00,-2.78E-03,0.00E+00
612,8.48E-04,7.28E-12,-2.67E-03,0.00E+00
613,8.29E-04,2.73E-12,-2.31E-03,2.20E-02
614,8.55E-04,0.00E+00,-2.30E-03,0.00E+00
615,7.09E-04,0.00E+00,-2.21E-03,1.40E-01
616,8.55E-04,2.73E-12,-2.31E-03,0.00E+00
617,8.46E-04,-7.28E-12,-3.03E-03,0.00E+00
618,6.43E-04,7.28E-12,-2.92E-03,1.88E-01
619,7.22E-04,-3.64E-12,-2.84E-03,1.25E-01
620,3.13E-04,-1.82E-12,-3.68E-03,4.57E-01
621,8.55E-04,0.00E+00,-2.28E-03,0.00E+00
622,8.56E-04,4.55E-13,-3.52E-03,0.00E+00
623,8.51E-04,0.00E+00,-3.81E-03,0.00E+00
624,1.43E-03,1.82E-12,-1.53E-03,2.47E-02
625,1.37E-03,-7.28E-12,-1.64E-03,1.99E-02
626,1.46E-03,0.00E+00,-1.56E-03,1.77E-02
627,1.32E-03,0.00E+00,-1.69E-03,1.78E-02
628,1.24E-03,5.46E-12,-1.79E-03,1.56E-02
629,1.34E-03,0.00E+00,-1.71E-03,1.35E-02
630,1.22E-03,0.00E+00,-1.81E-03,1.52E-02
631,1.12E-03,-3.64E-12,-1.90E-03,1.29E-02
632,1.23E-03,-3.64E-12,-1.83E-03,1.00E-02
633,9.98E-04,-9.09E-13,-2.01E-03,6.32E-03
634,1.01E-03,-2.73E-12,-1.99E-03,6.93E-03
635,1.02E-03,0.00E+00,-2.00E-03,6.20E-03
636,9.85E-04,9.09E-13,-2.04E-03,0.00E+00
637,9.75E-04,-2.73E-12,-2.02E-03,5.34E-03
638,1.03E-03,0.00E+00,-8.50E-04,7.30E-02
639,1.04E-03,-1.82E-12,-8.65E-04,7.30E-02
640,1.09E-03,-3.64E-12,-5.63E-04,8.72E-02
641,1.01E-03,0.00E+00,-1.16E-03,5.72E-02
642,1.31E-03,5.46E-12,-8.18E-04,1.03E-01
643,1.35E-03,1.82E-12,-8.63E-04,9.84E-02
644,1.35E-03,0.00E+00,-7.72E-04,1.07E-01
645,1.02E-03,-7.28E-12,-1.22E-03,5.73E-02
646,1.08E-03,3.64E-12,-1.16E-03,6.83E-02
647,1.32E-03,1.09E-11,-7.67E-04,1.06E-01
648,1.17E-03,7.28E-12,-1.02E-03,8.27E-02
649,1.25E-03,1.82E-12,-6.83E-04,9.92E-02
650,1.17E-03,-3.64E-12,-1.64E-03,3.26E-02
651,1.19E-03,0.00E+00,-1.62E-03,3.36E-02
652,1.15E-03,0.00E+00,-1.62E-03,3.39E-02
653,1.16E-03,1.82E-12,-1.59E-03,3.70E-02
654,1.34E-03,1.82E-12,-7.49E-04,1.08E-01
655,1.24E-03,3.64E-12,-1.26E-03,6.58E-02
656,1.09E-03,3.64E-12,-1.24E-03,6.20E-02
657,1.22E-03,0.00E+00,-1.15E-03,7.50E-02
658,1.33E-03,-3.64E-12,-1.14E-03,7.45E-02
659,1.39E-03,0.00E+00,-1.06E-03,7.79E-02
660,1.33E-03,0.00E+00,-1.06E-03,7.91E-02
661,1.39E-03,1.82E-12,-8.07E-04,1.02E-01
662,1.40E-03,1.82E-12,-7.62E-04,1.06E-01
663,1.06E-03,3.64E-12,-1.28E-03,5.78E-02
664,1.12E-03,-3.64E-12,-1.43E-03,5.23E-02
665,1.15E-03,0.00E+00,-1.39E-03,5.63E-02
666,1.04E-03,-3.64E-12,-1.44E-03,3.86E-02
667,9.81E-04,0.00E+00,-1.30E-03,4.23E-02
668,9.89E-04,-3.64E-12,-1.57E-03,2.84E-02
669,9.71E-04,-3.64E-12,-1.61E-03,2.53E-02
670,1.53E-03,-3.64E-12,-8.73E-04,9.10E-02
671,1.58E-03,-7.28E-12,-7.58E-04,9.99E-02
672,1.49E-03,0.00E+00,-9.62E-04,8.21E-02
673,9.95E-04,-3.64E-12,-1.63E-03,2.46E-02
674,1.58E-03,1.51E-12,-1.11E-03,5.45E-02
675,1.58E-03,-7.11E-15,-1.11E-03,5.46E-02
676,1.58E-03,1.51E-12,-1.11E-03,5.46E-02
677,1.44E-03,2.73E-12,-1.27E-03,4.73E-02
678,1.44E-03,0.00E+00,-1.30E-03,4.43E-02
679,1.30E-03,0.00E+00,-1.37E-03,5.03E-02
680,1.36E-03,0.00E+00,-1.40E-03,4.21E-02
681,1.32E-03,0.00E+00,-1.45E-03,4.09E-02
682,1.46E-03,-4.55E-12,-1.27E-03,4.51E-02
683,1.39E-03,0.00E+00,-1.13E-03,7.05E-02
684,1.19E-03,-3.64E-12,-1.45E-03,4.75E-02
685,1.02E-03,-3.64E-12,-1.79E-03,1.97E-02
686,1.00E-03,-3.64E-12,-1.80E-03,1.91E-02
687,1.58E-03,-3.06E-13,-1.11E-03,5.45E-02
688,1.22E-03,-1.82E-12,-1.58E-03,3.55E-02
689,1.41E-03,0.00E+00,-1.47E-03,3.19E-02
690,1.02E-03,0.00E+00,-1.81E-03,1.81E-02
691,1.11E-03,-9.09E-13,-1.80E-03,1.72E-02
692,1.34E-03,0.00E+00,-1.54E-03,3.05E-02
693,9.75E-04,3.64E-12,-1.99E-03,7.46E-03
694,1.21E-03,9.09E-13,-1.73E-03,2.23E-02
695,1.24E-03,-1.82E-12,-1.63E-03,2.86E-02
696,1.47E-03,-9.09E-13,-1.30E-03,4.14E-02
697,1.47E-03,0.00E+00,-1.48E-03,2.64E-02
698,1.39E-03,0.00E+00,-1.67E-03,1.20E-02
699,1.26E-03,1.82E-12,-1.82E-03,9.37E-03
700,1.14E-03,0.00E+00,-1.93E-03,5.74E-03
701,1.01E-03,0.00E+00,-2.03E-03,0.00E+00
702,1.48E-03,-1.82E-12,-1.59E-03,1.08E-02
703,1.51E-03,1.82E-12,-1.61E-03,6.27E-03
704,1.42E-03,-3.64E-12,-1.69E-03,7.01E-03
705,1.36E-03,3.64E-12,-1.74E-03,7.75E-03
706,1.53E-03,-1.82E-12,-1.64E-03,2.78E-03
707,1.44E-03,3.64E-12,-1.72E-03,3.16E-03
708,1.38E-03,-3.64E-12,-1.76E-03,3.53E-03
709,1.27E-03,0.00E+00,-1.84E-03,4.31E-03
710,1.25E-03,0.00E+00,-1.86E-03,4.57E-03
711,1.45E-03,0.00E+00,-1.74E-03,0.00E+00
712,1.39E-03,3.64E-12,-1.78E-03,0.00E+00
713,1.29E-03,0.00E+00,-1.86E-03,0.00E+00
714,1.26E-03,0.00E+00,-1.88E-03,0.00E+00
715,1.15E-03,7.28E-12,-1.95E-03,0.00E+00
716,1.03E-03,-2.73E-12,-2.02E-03,0.00E+00
717,1.77E-03,-3.64E-12,-6.87E-04,8.07E-02
718,1.70E-03,-9.09E-13,-8.80E-04,6.79E-02
719,1.69E-03,-3.64E-12,-7.31E-04,8.85E-02
720,1.68E-03,0.00E+00,-8.93E-04,6.94E-02
721,1.69E-03,-3.64E-12,-9.09E-04,6.54E-02
722,1.73E-03,0.00E+00,-9.05E-04,6.09E-02
723,1.72E-03,-1.82E-12,-9.78E-04,5.50E-02
724,1.58E-03,0.00E+00,-1.11E-03,5.45E-02
725,1.67E-03,9.09E-13,-9.17E-04,6.66E-02
726,1.91E-03,0.00E+00,-7.39E-04,5.61E-02
727,1.85E-03,3.64E-12,-8.00E-04,5.87E-02
728,1.93E-03,1.82E-12,-7.90E-04,4.79E-02
729,1.58E-03,0.00E+00,-1.11E-03,5.46E-02
730,1.58E-03,0.00E+00,-1.11E-03,5.45E-02
731,1.77E-03,0.00E+00,-1.10E-03,3.54E-02
732,1.78E-03,0.00E+00,-1.08E-03,3.61E-02
733,1.87E-03,0.00E+00,-9.14E-04,4.16E-02
734,1.89E-03,-3.64E-12,-8.65E-04,4.40E-02
735,1.48E-03,1.82E-12,-1.27E-03,4.33E-02
736,1.58E-03,1.51E-12,-1.11E-03,5.45E-02
737,1.65E-03,-3.64E-12,-1.26E-03,3.18E-02
738,1.68E-03,0.00E+00,-9.23E-04,6.46E-02
739,1.73E-03,0.00E+00,-1.16E-03,3.39E-02
740,1.53E-03,-3.64E-12,-1.41E-03,2.67E-02
741,1.60E-03,3.64E-12,-1.33E-03,2.91E-02
742,1.94E-03,0.00E+00,-7.48E-04,4.92E-02
743,1.50E-03,0.00E+00,-1.51E-03,1.65E-02
744,1.82E-03,3.64E-12,-1.10E-03,2.08E-02
745,1.81E-03,-1.82E-12,-1.13E-03,2.02E-02
746,1.91E-03,0.00E+00,-9.36E-04,2.40E-02
747,1.77E-03,0.00E+00,-1.19E-03,1.95E-02
748,1.94E-03,0.00E+00,-8.86E-04,2.54E-02
749,1.69E-03,0.00E+00,-1.29E-03,1.78E-02
750,1.97E-03,-1.82E-12,-8.08E-04,2.73E-02
751,1.64E-03,-3.64E-12,-1.36E-03,1.73E-02
752,1.99E-03,-1.82E-12,-7.66E-04,2.83E-02
753,1.56E-03,3.64E-12,-1.45E-03,1.64E-02
754,1.86E-03,0.00E+00,-1.12E-03,1.33E-02
755,1.84E-03,-3.64E-12,-1.15E-03,1.29E-02
756,1.95E-03,0.00E+00,-9.54E-04,1.54E-02
757,1.80E-03,-1.82E-12,-1.21E-03,1.25E-02
758,1.98E-03,-3.64E-12,-9.03E-04,1.63E-02
759,1.73E-03,3.64E-12,-1.32E-03,1.14E-02
760,2.01E-03,0.00E+00,-8.24E-04,1.76E-02
761,1.67E-03,-3.64E-12,-1.39E-03,1.11E-02
762,2.03E-03,-5.46E-12,-7.81E-04,1.82E-02
763,1.60E-03,0.00E+00,-1.47E-03,1.05E-02
764,1.53E-03,1.82E-12,-1.54E-03,1.05E-02
765,1.89E-03,0.00E+00,-1.14E-03,7.69E-03
766,1.87E-03,-3.64E-12,-1.17E-03,7.45E-03
767,1.98E-03,0.00E+00,-9.70E-04,8.84E-03
768,1.83E-03,0.00E+00,-1.23E-03,7.20E-03
769,2.01E-03,0.00E+00,-9.18E-04,9.36E-03
770,1.76E-03,0.00E+00,-1.34E-03,6.58E-03
771,2.04E-03,3.64E-12,-8.37E-04,1.01E-02
772,1.70E-03,0.00E+00,-1.41E-03,6.41E-03
773,2.06E-03,3.64E-12,-7.94E-04,1.05E-02
774,1.62E-03,0.00E+00,-1.50E-03,6.09E-03
775,1.56E-03,0.00E+00,-1.57E-03,6.12E-03
776,1.92E-03,1.82E-12,-1.16E-03,3.37E-03
777,1.90E-03,0.00E+00,-1.19E-03,3.27E-03
778,2.01E-03,3.64E-12,-9.83E-04,3.85E-03
779,1.86E-03,0.00E+00,-1.25E-03,3.16E-03
780,2.04E-03,-7.28E-12,-9.31E-04,4.08E-03
781,1.78E-03,0.00E+00,-1.36E-03,2.90E-03
782,2.07E-03,0.00E+00,-8.48E-04,4.40E-03
783,1.72E-03,0.00E+00,-1.43E-03,2.83E-03
784,2.09E-03,0.00E+00,-8.04E-04,4.56E-03
785,1.64E-03,0.00E+00,-1.52E-03,2.68E-03
786,1.58E-03,0.00E+00,-1.59E-03,2.70E-03
787,1.94E-03,0.00E+00,-1.17E-03,0.00E+00
788,1.92E-03,1.82E-12,-1.20E-03,0.00E+00
789,2.03E-03,3.64E-12,-9.94E-04,0.00E+00
790,1.88E-03,-1.82E-12,-1.26E-03,0.00E+00
791,2.06E-03,3.64E-12,-9.41E-04,0.00E+00
792,1.80E-03,-3.64E-12,-1.37E-03,0.00E+00
793,1.74E-03,0.00E+00,-1.45E-03,0.00E+00
794,1.66E-03,3.64E-12,-1.54E-03,0.00E+00
795,1.60E-03,0.00E+00,-1.61E-03,0.00E+00
796,1.55E-03,0.00E+00,-1.66E-03,0.00E+00
797,2.10E-03,-1.82E-12,-8.58E-04,0.00E+00
798,2.11E-03,3.64E-12,-8.13E-04,0.00E+00
799,-3.20E-04,0.00E+00,-1.33E-02,3.68E-01
800,-2.75E-04,-1.82E-12,-1.33E-02,3.80E-01
801,-5.39E-04,3.64E-12,-1.35E-02,3.08E-01
802,-5.52E-04,-1.82E-12,-1.34E-02,3.05E-01
803,-2.47E-04,-1.82E-12,-1.32E-02,3.92E-01
804,-2.79E-04,-1.82E-12,-1.34E-02,3.83E-01
805,-4.96E-04,-1.82E-12,-1.36E-02,3.24E-01
806,-2.61E-04,-1.82E-12,-1.33E-02,3.85E-01
807,-5.11E-04,-9.09E-12,-1.35E-02,3.17E-01
808,-5.28E-04,0.00E+00,-1.24E-02,2.84E-01
809,-4.74E-04,-7.28E-12,-1.25E-02,3.22E-01
810,-8.16E-04,0.00E+00,-1.25E-02,3.51E-02
811,-1.88E-04,0.00E+00,-1.42E-02,3.38E-01
812,-2.43E-04,0.00E+00,-1.42E-02,3.34E-01
813,-2.16E-04,0.00E+00,-1.43E-02,3.35E-01
814,-6.23E-04,0.00E+00,-1.45E-02,2.64E-01
815,-4.03E-04,0.00E+00,-1.46E-02,3.04E-01
816,-6.01E-04,0.00E+00,-1.44E-02,2.68E-01
817,-3.13E-04,0.00E+00,-1.45E-02,3.21E-01
818,-3.34E-04,0.00E+00,-1.42E-02,3.21E-01
819,-2.50E-04,3.64E-12,-1.41E-02,3.48E-01
820,-5.52E-04,7.28E-12,-1.40E-02,2.95E-01
821,-3.94E-04,1.46E-11,-1.38E-02,3.49E-01
822,-5.48E-04,7.28E-12,-1.38E-02,2.81E-01
823,-2.01E-04,0.00E+00,-1.23E-02,4.00E-01
824,-3.40E-04,3.64E-12,-1.23E-02,3.55E-01
825,-5.62E-04,0.00E+00,-1.16E-02,2.85E-01
826,-3.97E-04,-1.82E-12,-1.15E-02,3.57E-01
827,-4.90E-04,0.00E+00,-1.17E-02,3.14E-01
828,-2.04E-04,0.00E+00,-1.15E-02,4.38E-01
829,-5.56E-04,3.64E-12,-1.35E-02,3.00E-01
830,-3.04E-04,-3.64E-12,-1.27E-02,3.76E-01
831,-5.47E-04,-7.28E-12,-1.26E-02,2.82E-01
832,-1.98E-04,0.00E+00,-1.27E-02,4.09E-01
833,-2.76E-04,0.00E+00,-1.28E-02,3.77E-01
834,-5.63E-04,-7.28E-12,-1.31E-02,2.83E-01
835,-5.61E-04,0.00E+00,-1.29E-02,2.68E-01
836,-3.04E-04,-3.64E-12,-1.29E-02,3.71E-01
837,-5.64E-04,7.28E-12,-1.14E-02,2.83E-01
838,-5.64E-04,0.00E+00,-1.14E-02,2.88E-01
839,-6.08E-04,0.00E+00,-1.43E-02,2.72E-01
840,-6.76E-04,3.64E-12,-1.44E-02,2.00E-01
841,-5.50E-04,-1.46E-11,-1.28E-02,2.65E-01
842,-4.12E-04,0.00E+00,-1.21E-02,3.39E-01
843,-2.96E-04,-7.28E-12,-1.19E-02,3.74E-01
844,-1.19E-04,-7.28E-12,-1.20E-02,4.31E-01
845,-4.17E-04,-7.28E-12,-1.12E-02,3.63E-01
846,-2.22E-04,0.00E+00,-1.14E-02,4.37E-01
847,-5.53E-04,0.00E+00,-1.35E-02,3.02E-01
848,-2.30E-04,-3.64E-12,-1.37E-02,3.70E-01
849,-3.46E-04,0.00E+00,-1.46E-02,3.15E-01
850,-3.58E-04,0.00E+00,-1.46E-02,3.15E-01
851,-2.95E-04,0.00E+00,-1.25E-02,3.77E-01
852,-5.31E-04,3.64E-12,-1.18E-02,2.86E-01
853,-5.52E-04,3.64E-12,-1.19E-02,2.84E-01
854,-5.99E-04,-3.64E-12,-1.14E-02,2.50E-01
855,-5.63E-04,7.28E-12,-1.22E-02,2.64E-01
856,-8.22E-04,-7.28E-12,-1.28E-02,2.91E-02
857,-8.28E-04,7.28E-12,-1.28E-02,2.12E-02
858,-8.52E-04,7.28E-12,-1.28E-02,0.00E+00
859,-6.62E-04,0.00E+00,-1.27E-02,1.72E-01
860,-8.53E-04,0.00E+00,-1.28E-02,0.00E+00
861,-3.66E-04,0.00E+00,-1.46E-02,3.13E-01
862,-3.42E-04,0.00E+00,-1.46E-02,3.14E-01
863,-5.80E-04,1.82E-12,-1.35E-02,2.71E-01
864,-7.25E-04,-9.09E-13,-1.34E-02,1.30E-01
865,-2.89E-04,0.00E+00,-1.24E-02,3.79E-01
866,-8.21E-04,-3.64E-12,-1.31E-02,3.03E-02
867,-2.43E-04,0.00E+00,-1.18E-02,4.16E-01
868,-8.17E-04,-1.82E-12,-1.48E-02,3.87E-02
869,-5.42E-04,-1.82E-12,-1.48E-02,2.99E-01
870,-8.18E-04,0.00E+00,-1.46E-02,3.75E-02
871,-8.18E-04,1.82E-12,-1.37E-02,3.20E-02
872,-7.22E-04,9.09E-13,-1.36E-02,1.33E-01
873,-8.51E-04,1.82E-12,-1.37E-02,0.00E+00
874,-8.51E-04,1.27E-11,-1.34E-02,0.00E+00
875,-8.51E-04,-1.82E-12,-1.34E-02,0.00E+00
876,-2.67E-04,-7.28E-12,-1.12E-02,4.24E-01
877,-5.51E-04,0.00E+00,-1.41E-02,2.96E-01
878,-6.08E-04,7.28E-12,-1.41E-02,2.37E-01
879,-8.17E-04,1.82E-12,-1.40E-02,3.32E-02
